,statut_etab,etablissement,region,selectivite,filiere_agregee,capacite,ran_grp1,acc_tot,pct_bours,pct_f,pct_brs,pct_ab,pct_b,pct_tb,selectivite_bin,statut_simplifie,zone,capacite_log,ran_grp1_log,taux_remplissage,taux_remplissage_clipped
6413,Public,Université de Corte,Corse,formation non selec,Licence,100.0,413.0,97,23.64,54.64,13.402061855670103,14.43298969072165,4.123711340206185,4.123711340206185,0,Public,Province,4.61512051684126,6.025865973825314,0.97,0.97
6414,Public,Lycée Vincent d'Indy,Auvergne-Rhône-Alpes,formation selective,BTS,32.0,83.0,29,31.58,89.66,20.689655172413794,10.344827586206897,24.137931034482758,3.4482758620689653,1,Public,Province,3.4965075614664802,4.430816798843313,0.90625,0.90625
6415,Public,Lycée polyvalent Marc BLOCH,Occitanie,formation selective,BTS,30.0,36.0,32,30.0,0.0,28.125,28.125,34.375,12.5,1,Public,Province,3.4339872044851463,3.6109179126442243,1.0666666666666667,1.0666666666666667
6416,Public,Lycée polyvalent Marc BLOCH,Occitanie,formation selective,BTS,33.0,29.0,34,53.85,73.53,41.1764705882353,17.647058823529413,38.23529411764706,14.705882352941176,1,Public,Province,3.5263605246161616,3.4011973816621555,1.0303030303030303,1.0303030303030303
6417,Public,La Prépa des INP - Groupe INP - Nancy,Grand Est,formation selective,Ecole d'Ingénieur,84.0,23.0,85,6.02,47.06,5.882352941176471,1.1764705882352942,20.0,76.47058823529412,1,Public,Province,4.442651256490317,3.1780538303479458,1.0119047619047619,1.0119047619047619
6418,Public,Polytech Sorbonne,Ile-de-France,formation selective,Ecole d'Ingénieur,146.0,5779.0,139,18.94,35.25,17.985611510791365,0.7194244604316546,43.884892086330936,49.64028776978417,1,Public,Ile-de-France,4.990432586778736,8.662158961666423,0.952054794520548,0.952054794520548
6419,Public,INSA Toulouse,Occitanie,formation selective,Ecole d'Ingénieur,250.0,37.0,269,11.6,44.61,10.780669144981413,0.0,3.345724907063197,89.59107806691449,1,Public,Province,5.5254529391317835,3.6375861597263857,1.076,1.076
6420,Privé sous contrat d'association,ESTACA Paris-Saclay (Saint-Quentin-en-Yvelines),Ile-de-France,formation selective,Ecole d'Ingénieur,270.0,3600.0,266,5.26,15.41,5.2631578947368425,7.142857142857143,48.49624060150376,44.3609022556391,1,Privé,Ile-de-France,5.602118820879701,8.188966863648876,0.9851851851851852,0.9851851851851852
6421,Privé enseignement supérieur,3iL,Nouvelle-Aquitaine,formation selective,Ecole d'Ingénieur,45.0,1554.0,27,22.22,18.52,22.22222222222222,29.62962962962963,37.03703703703704,7.407407407407407,1,Privé,Province,3.828641396489095,7.349230824613334,0.6,0.6
6422,Public,I.U.T. Le Mans,Pays de la Loire,formation selective,Ecole d'Ingénieur,9.0,348.0,2,0.0,0.0,0.0,0.0,100.0,0.0,1,Public,Province,2.302585092994046,5.855071922202427,0.2222222222222222,0.2222222222222222
6423,Public,I.U.T. de Lille A,Hauts-de-France,formation selective,Ecole d'Ingénieur,6.0,375.0,2,0.0,0.0,0.0,0.0,0.0,100.0,1,Public,Province,1.9459101490553132,5.929589143389895,0.3333333333333333,0.3333333333333333
6424,Public,UTBM Université de Technologie de Belfort Montbéliard,Bourgogne-Franche-Comté,formation selective,Ecole d'Ingénieur,10.0,29.0,10,10.0,10.0,10.0,0.0,40.0,60.0,1,Public,Province,2.3978952727983707,3.4011973816621555,1.0,1.0
6425,Public,ESIROI La Réunion,La Réunion,formation selective,Ecole d'Ingénieur,4.0,299.0,2,100.0,0.0,100.0,0.0,100.0,0.0,1,Public,Outre-mer / Etranger,1.6094379124341003,5.703782474656201,0.5,0.5
6426,Privé enseignement supérieur,Bachelor IDRAC Business School - Campus de PARIS,Ile-de-France,formation selective,Ecole de Commerce,300.0,1269.0,71,16.36,38.03,12.67605633802817,25.35211267605634,7.042253521126761,0.0,1,Privé,Ile-de-France,5.707110264748875,7.146772179452637,0.23666666666666666,0.23666666666666666
6427,Privé enseignement supérieur,Bachelor IDRAC Business School - Campus de GRENOBLE,Auvergne-Rhône-Alpes,formation selective,Ecole de Commerce,100.0,1269.0,17,10.0,41.18,5.882352941176471,5.882352941176471,11.764705882352942,0.0,1,Privé,Province,4.61512051684126,7.146772179452637,0.17,0.17
6428,Public,ENSAM - campus de Châlons-en-Champagne,Grand Est,formation selective,Ecole d'Ingénieur,25.0,239.0,24,4.55,4.17,4.166666666666667,45.833333333333336,33.333333333333336,8.333333333333334,1,Public,Province,3.258096538021482,5.480638923341991,0.96,0.96
6429,Privé sous contrat d'association,Lycée Saint Pierre,Auvergne-Rhône-Alpes,formation selective,BTS,18.0,10.0,18,23.08,50.0,16.666666666666668,27.77777777777778,0.0,0.0,1,Privé,Province,2.9444389791664403,2.3978952727983707,1.0,1.0
6430,Public,Lycée Henri Martin,Hauts-de-France,formation selective,CPGE,48.0,163.0,25,16.67,52.0,16.0,16.0,52.0,24.0,1,Public,Province,3.8918202981106265,5.099866427824199,0.5208333333333334,0.5208333333333334
6431,Public,Lycée Condorcet,Hauts-de-France,formation selective,BTS,35.0,48.0,34,48.15,52.94,38.23529411764706,35.294117647058826,23.529411764705884,2.9411764705882355,1,Public,Province,3.58351893845611,3.8918202981106265,0.9714285714285714,0.9714285714285714
6432,Public,Lycée Paul Constans,Auvergne-Rhône-Alpes,formation selective,BTS,24.0,71.0,21,21.43,52.38,14.285714285714286,28.571428571428573,0.0,0.0,1,Public,Province,3.2188758248682006,4.276666119016055,0.875,0.875
6433,Public,I.U.T d'Allier - Antenne de Vichy,Auvergne-Rhône-Alpes,formation selective,DUT,52.0,277.0,53,20.93,39.62,16.9811320754717,39.62264150943396,28.30188679245283,3.7735849056603774,1,Public,Province,3.970291913552122,5.627621113690637,1.0192307692307692,1.0192307692307692
6434,Public,Lycée Felix Esclangon,Provence Alpes Côte d'Azur,formation selective,BTS,35.0,39.0,31,30.43,58.06,22.580645161290324,45.16129032258065,12.903225806451612,0.0,1,Public,Province,3.58351893845611,3.6888794541139363,0.8857142857142857,0.8857142857142857
6435,Public,Lycée Dominique Villars,Provence Alpes Côte d'Azur,formation selective,BTS,34.0,53.0,29,17.86,10.34,17.24137931034483,48.275862068965516,13.793103448275861,13.793103448275861,1,Public,Province,3.5553480614894135,3.9889840465642745,0.8529411764705882,0.8529411764705882
6436,Public,Lycée des Métiers - Hôtelier et Tourisme Paul Augier,Provence Alpes Côte d'Azur,formation selective,BTS,105.0,474.0,100,31.15,77.0,19.0,18.0,20.0,4.0,1,Public,Province,4.663439094112067,6.163314804034641,0.9523809523809523,0.9523809523809523
6437,Public,Lycée Honoré d'Estienne d'Orves (Beau-Site),Provence Alpes Côte d'Azur,formation selective,BTS,36.0,56.0,38,51.43,73.68,47.36842105263158,31.57894736842105,36.8421052631579,5.2631578947368425,1,Public,Province,3.6109179126442243,4.04305126783455,1.0555555555555556,1.0555555555555556
6438,Public,Lycée Agricole et Horticole Vert d'Azur,Provence Alpes Côte d'Azur,formation selective,BTS,21.0,33.0,16,20.0,56.25,12.5,25.0,6.25,0.0,1,Public,Province,3.091042453358316,3.5263605246161616,0.7619047619047619,0.7619047619047619
6439,Public,Université Côte d'Azur,Provence Alpes Côte d'Azur,formation non selec,Licence,230.0,1060.0,214,32.26,31.78,18.69158878504673,19.1588785046729,7.4766355140186915,4.205607476635514,0,Public,Province,5.442417710521793,6.966967138613983,0.9304347826086956,0.9304347826086956
6440,Public,Lycée Léonard De Vinci,Provence Alpes Côte d'Azur,formation selective,BTS,24.0,47.0,22,22.73,22.73,22.727272727272727,50.0,22.727272727272727,18.181818181818183,1,Public,Province,3.2188758248682006,3.871201010907891,0.9166666666666666,0.9166666666666666
6441,Public,Lycée Marcel Gimond,Auvergne-Rhône-Alpes,formation selective,BTS,34.0,85.0,34,35.71,26.47,29.41176470588235,23.529411764705884,5.882352941176471,0.0,1,Public,Province,3.5553480614894135,4.454347296253507,1.0,1.0
6442,Privé sous contrat d'association,Lycée Jules Froment,Auvergne-Rhône-Alpes,formation selective,BTS,18.0,29.0,19,43.75,21.05,36.8421052631579,31.57894736842105,10.526315789473685,0.0,1,Privé,Province,2.9444389791664403,3.4011973816621555,1.0555555555555556,1.0555555555555556
6443,Privé sous contrat d'association,Institut Supérieur Saint-Denis,Auvergne-Rhône-Alpes,formation selective,BTS,30.0,21.0,30,36.0,93.33,30.0,50.0,10.0,0.0,1,Privé,Province,3.4339872044851463,3.091042453358316,1.0,1.0
6444,Public,Lycée François Bazin,Grand Est,formation selective,BTS,8.0,6.0,2,100.0,0.0,50.0,0.0,0.0,0.0,1,Public,Province,2.1972245773362196,1.9459101490553132,0.25,0.25
6445,Public,Lycée François Bazin,Grand Est,formation selective,BTS,24.0,23.0,22,30.0,4.55,27.272727272727273,40.90909090909091,4.545454545454546,4.545454545454546,1,Public,Province,3.2188758248682006,3.1780538303479458,0.9166666666666666,0.9166666666666666
6446,Public,Lycée professionnel Simone Veil,Grand Est,formation selective,BTS,35.0,96.0,33,60.71,45.45,51.515151515151516,24.242424242424242,15.151515151515152,0.0,1,Public,Province,3.58351893845611,4.574710978503383,0.9428571428571428,0.9428571428571428
6447,Public,Lycée Pierre Bayle,Grand Est,formation selective,BTS,24.0,14.0,24,60.0,58.33,25.0,20.833333333333332,0.0,4.166666666666667,1,Public,Province,3.2188758248682006,2.70805020110221,1.0,1.0
6448,Public,Lycée Thiers,Provence Alpes Côte d'Azur,formation selective,CPGE,48.0,559.0,47,17.78,68.09,17.02127659574468,0.0,14.893617021276595,80.85106382978724,1,Public,Province,3.8918202981106265,6.327936783729195,0.9791666666666666,0.9791666666666666
6449,Public,Lycée Marie Curie,Provence Alpes Côte d'Azur,formation selective,BTS,36.0,85.0,37,34.62,97.3,24.324324324324323,27.027027027027028,13.513513513513514,8.108108108108109,1,Public,Province,3.6109179126442243,4.454347296253507,1.0277777777777777,1.0277777777777777
6450,Public,Aix Marseille Université - Site d'Aix-en-Provence,Provence Alpes Côte d'Azur,formation non selec,Licence,100.0,308.0,99,32.26,54.55,20.2020202020202,21.21212121212121,13.131313131313131,5.05050505050505,0,Public,Province,4.61512051684126,5.733341276897746,0.99,0.99
6451,Public,Lycée Bellevue,Nouvelle-Aquitaine,formation selective,BTS,30.0,46.0,27,10.0,85.19,7.407407407407407,40.74074074074074,3.7037037037037037,0.0,1,Public,Province,3.4339872044851463,3.8501476017100584,0.9,0.9
6452,Public,Lycée Bernard Palissy,Nouvelle-Aquitaine,formation selective,BTS,24.0,47.0,21,5.56,4.76,4.761904761904762,38.095238095238095,19.047619047619047,4.761904761904762,1,Public,Province,3.2188758248682006,3.871201010907891,0.875,0.875
6453,Public,I.U.T. La Rochelle,Nouvelle-Aquitaine,formation selective,DUT,100.0,540.0,105,10.1,31.43,9.523809523809524,48.57142857142857,40.95238095238095,4.761904761904762,1,Public,Province,4.61512051684126,6.293419278846481,1.05,1.05
6454,Public,Lycée Jacques Coeur,Centre-Val de Loire,formation selective,BTS,24.0,93.0,26,31.82,76.92,26.923076923076923,30.76923076923077,19.23076923076923,0.0,1,Public,Province,3.2188758248682006,4.543294782270004,1.0833333333333333,1.0833333333333333
6455,Public,Lycée agricole de Brive-Voutezac,Nouvelle-Aquitaine,formation selective,BTS,32.0,82.0,27,9.52,18.52,7.407407407407407,37.03703703703704,7.407407407407407,0.0,1,Public,Province,3.4965075614664802,4.418840607796598,0.84375,0.84375
6456,Public,I.U.T du Limousin - site de Brive,Nouvelle-Aquitaine,formation selective,DUT,80.0,141.0,76,15.94,63.16,14.473684210526315,32.89473684210526,19.736842105263158,2.6315789473684212,1,Public,Province,4.394449154672439,4.955827057601261,0.95,0.95
6457,Public,Lycée Gustave Eiffel,Bourgogne-Franche-Comté,formation selective,CPGE,72.0,470.0,62,5.36,14.52,4.838709677419355,11.290322580645162,50.0,27.419354838709676,1,Public,Province,4.290459441148391,6.154858094016418,0.8611111111111112,0.8611111111111112
6458,Public,Université de Bourgogne - site de Dijon,Bourgogne-Franche-Comté,formation non selec,Licence,100.0,317.0,99,16.44,40.4,12.121212121212121,18.181818181818183,12.121212121212121,1.0101010101010102,0,Public,Province,4.61512051684126,5.762051382780177,0.99,0.99
6459,Privé sous contrat d'association,Lycée/Pôle supérieur Saint BRIEUC,Bretagne,formation selective,BTS,34.0,51.0,26,38.89,69.23,26.923076923076923,30.76923076923077,7.6923076923076925,0.0,1,Privé,Province,3.5553480614894135,3.9512437185814275,0.7647058823529411,0.7647058823529411
6460,Public,I.U.T de Lannion,Bretagne,formation selective,DUT,122.0,505.0,122,17.54,5.74,16.39344262295082,52.459016393442624,26.229508196721312,3.278688524590164,1,Public,Province,4.812184355372417,6.226536669287466,1.0,1.0
6461,Public,I.U.T de Lannion,Bretagne,formation selective,DUT,104.0,795.0,94,9.21,19.15,7.446808510638298,42.5531914893617,18.085106382978722,3.1914893617021276,1,Public,Province,4.653960350157523,6.679599185844383,0.9038461538461539,0.9038461538461539
6462,Privé sous contrat d'association,Lycée Pommerit Jaudy,Bretagne,formation selective,BTS,32.0,9.0,20,33.33,75.0,30.0,35.0,10.0,0.0,1,Privé,Province,3.4965075614664802,2.302585092994046,0.625,0.625
6463,Public,Lycée Albert Claveille,Nouvelle-Aquitaine,formation selective,BTS,24.0,49.0,23,13.64,4.35,13.043478260869565,30.434782608695652,43.47826086956522,13.043478260869565,1,Public,Province,3.2188758248682006,3.912023005428146,0.9583333333333334,0.9583333333333334
6464,Public,Université de Brest,Bretagne,formation non selec,Licence,80.0,298.0,74,35.14,37.84,17.56756756756757,16.216216216216218,8.108108108108109,4.054054054054054,0,Public,Province,4.394449154672439,5.700443573390687,0.925,0.925
6465,Public,Lycée du Leon,Bretagne,formation selective,BTS,33.0,66.0,27,47.83,44.44,40.74074074074074,29.62962962962963,14.814814814814815,0.0,1,Public,Province,3.5263605246161616,4.204692619390966,0.8181818181818182,0.8181818181818182
6466,Public,Lycée Philippe Lamour,Occitanie,formation selective,BTS,35.0,136.0,24,30.0,54.17,25.0,29.166666666666668,33.333333333333336,8.333333333333334,1,Public,Province,3.58351893845611,4.919980925828125,0.6857142857142857,0.6857142857142857
6467,Privé enseignement supérieur,Institut Catholique de Toulouse,Occitanie,formation non selec,Licence,120.0,490.0,74,11.63,70.27,6.756756756756757,14.864864864864865,6.756756756756757,6.756756756756757,0,Privé,Province,4.795790545596741,6.19644412779452,0.6166666666666667,0.6166666666666667
6468,Public,I.U.T de Toulouse,Occitanie,formation selective,DUT,148.0,723.0,166,35.83,10.84,25.903614457831324,31.325301204819276,25.301204819277107,7.228915662650603,1,Public,Province,5.003946305945459,6.584791392385716,1.1216216216216217,1.1216216216216217
6469,Privé sous contrat d'association,Institut Limayrac,Occitanie,formation selective,BTS,48.0,78.0,49,32.14,85.71,18.367346938775512,34.69387755102041,16.3265306122449,0.0,1,Privé,Province,3.8918202981106265,4.3694478524670215,1.0208333333333333,1.0208333333333333
6470,Public,L.E.G.T.A. Toulouse Auzeville,Occitanie,formation selective,BTS,33.0,18.0,26,5.88,30.77,3.8461538461538463,15.384615384615385,7.6923076923076925,0.0,1,Public,Province,3.5263605246161616,2.9444389791664403,0.7878787878787878,0.7878787878787878
6471,Public,Université Toulouse 2 Jean Jaurès,Occitanie,formation non selec,Licence,70.0,53.0,28,0.0,60.71,0.0,7.142857142857143,3.5714285714285716,0.0,0,Public,Province,4.2626798770413155,3.9889840465642745,0.4,0.4
6472,Public,Université Toulouse 2 Jean Jaurès,Occitanie,formation non selec,Licence,250.0,1597.0,245,38.84,51.43,19.183673469387756,13.061224489795919,5.3061224489795915,1.6326530612244898,0,Public,Province,5.5254529391317835,7.37650812632622,0.98,0.98
6473,Public,Lycée des Métiers - Le Garros,Occitanie,formation selective,BTS,24.0,102.0,16,7.69,25.0,6.25,43.75,18.75,0.0,1,Public,Province,3.2188758248682006,4.634728988229636,0.6666666666666666,0.6666666666666666
6474,Public,Lycée des Métiers Léonard de Vinci,Nouvelle-Aquitaine,formation selective,BTS,30.0,61.0,23,37.5,8.7,26.08695652173913,26.08695652173913,17.391304347826086,0.0,1,Public,Province,3.4339872044851463,4.127134385045092,0.7666666666666667,0.7666666666666667
6475,Public,Lycée Camille Jullian,Nouvelle-Aquitaine,formation selective,CPGE,46.0,605.0,42,9.52,19.05,9.523809523809524,0.0,40.476190476190474,59.523809523809526,1,Public,Province,3.8501476017100584,6.406879986069314,0.9130434782608695,0.9130434782608695
6476,Public,Lycée Nicolas Bremontier,Nouvelle-Aquitaine,formation selective,CPGE,48.0,207.0,32,25.81,46.88,25.0,34.375,43.75,12.5,1,Public,Province,3.8918202981106265,5.337538079701318,0.6666666666666666,0.6666666666666666
6477,Public,Lycée Nicolas Bremontier,Nouvelle-Aquitaine,formation selective,BTS,35.0,164.0,35,28.57,62.86,22.857142857142858,48.57142857142857,22.857142857142858,2.857142857142857,1,Public,Province,3.58351893845611,5.10594547390058,1.0,1.0
6478,Public,Lycée Victor Louis,Nouvelle-Aquitaine,formation selective,BTS,35.0,86.0,33,26.92,57.58,21.21212121212121,42.42424242424242,24.242424242424242,3.0303030303030303,1,Public,Province,3.58351893845611,4.465908118654584,0.9428571428571428,0.9428571428571428
6479,Privé sous contrat d'association,Lycée Sainte-Marie Bastide,Nouvelle-Aquitaine,formation selective,BTS,25.0,19.0,23,31.25,91.3,21.73913043478261,17.391304347826086,17.391304347826086,13.043478260869565,1,Privé,Province,3.258096538021482,2.995732273553991,0.92,0.92
6480,Privé sous contrat d'association,Lycée Sainte-Marie Bastide,Nouvelle-Aquitaine,formation selective,BTS,33.0,123.0,33,17.86,93.94,15.151515151515152,48.484848484848484,33.333333333333336,0.0,1,Privé,Province,3.5263605246161616,4.820281565605037,1.0,1.0
6481,Public,Lycée Jean Moulin,Occitanie,formation selective,BTS,35.0,71.0,22,42.86,81.82,27.272727272727273,22.727272727272727,13.636363636363637,4.545454545454546,1,Public,Province,3.58351893845611,4.276666119016055,0.6285714285714286,0.6285714285714286
6482,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),Occitanie,formation selective,BTS,32.0,24.0,33,9.09,33.33,6.0606060606060606,33.333333333333336,6.0606060606060606,0.0,1,Public,Province,3.4965075614664802,3.2188758248682006,1.03125,1.03125
6483,Public,Université Paul Valery - Montpellier 3,Occitanie,formation non selec,Licence,45.0,20.0,26,70.0,50.0,26.923076923076923,3.8461538461538463,3.8461538461538463,0.0,0,Public,Province,3.828641396489095,3.044522437723423,0.5777777777777777,0.5777777777777777
6484,Public,Université Paul Valery - Montpellier 3,Occitanie,formation non selec,Licence,22.0,81.0,25,46.67,68.0,28.0,28.0,0.0,0.0,0,Public,Province,3.1354942159291497,4.406719247264253,1.1363636363636365,1.1363636363636365
6485,Public,Lycée agricole Theodore Monod,Bretagne,formation selective,BTS,32.0,187.0,35,16.67,34.29,11.428571428571429,37.142857142857146,5.714285714285714,0.0,1,Public,Province,3.4965075614664802,5.236441962829949,1.09375,1.09375
6486,Public,I.U.T de Saint-Malo,Bretagne,formation selective,DUT,80.0,264.0,78,12.5,8.97,11.538461538461538,37.17948717948718,33.333333333333336,10.256410256410257,1,Public,Province,4.394449154672439,5.579729825986222,0.975,0.975
6487,Public,Lycée Choiseul,Centre-Val de Loire,formation selective,BTS,24.0,113.0,25,40.91,72.0,36.0,40.0,40.0,4.0,1,Public,Province,3.2188758248682006,4.736198448394496,1.0416666666666667,1.0416666666666667
6488,Public,Université Grenoble Alpes,Auvergne-Rhône-Alpes,formation non selec,Licence_Las,100.0,634.0,89,18.97,46.07,12.359550561797754,19.10112359550562,19.10112359550562,3.3707865168539324,0,Public,Province,4.61512051684126,6.453624998892692,0.89,0.89
6489,Public,Université Grenoble Alpes,Auvergne-Rhône-Alpes,formation non selec,Licence,15.0,35.0,12,25.0,50.0,8.333333333333334,8.333333333333334,0.0,0.0,0,Public,Province,2.772588722239781,3.58351893845611,0.8,0.8
6490,Public,Lycée Jean Monnet,Auvergne-Rhône-Alpes,formation selective,BTS,15.0,31.0,15,42.86,60.0,40.0,20.0,53.333333333333336,0.0,1,Public,Province,2.772588722239781,3.4657359027997265,1.0,1.0
6491,Privé sous contrat d'association,Lycée La Salle,Auvergne-Rhône-Alpes,formation selective,BTS,24.0,96.0,25,21.74,8.0,20.0,48.0,8.0,4.0,1,Privé,Province,3.2188758248682006,4.574710978503383,1.0416666666666667,1.0416666666666667
6492,Privé sous contrat d'association,Lycée agricole de Ressins,Auvergne-Rhône-Alpes,formation selective,BTS,30.0,36.0,32,29.03,71.88,28.125,50.0,12.5,3.125,1,Privé,Province,3.4339872044851463,3.6109179126442243,1.0666666666666667,1.0666666666666667
6493,Public,"Universite Jean Monnet, Saint-Etienne",Auvergne-Rhône-Alpes,formation non selec,Licence,175.0,832.0,174,30.37,77.01,23.563218390804597,30.45977011494253,15.517241379310345,1.1494252873563218,0,Public,Province,5.170483995038151,6.725033642166843,0.9942857142857143,0.9942857142857143
6494,Public,"Universite Jean Monnet, Saint-Etienne",Auvergne-Rhône-Alpes,formation non selec,Licence,155.0,842.0,154,42.11,37.66,25.974025974025974,16.233766233766232,7.142857142857143,2.5974025974025974,0,Public,Province,5.049856007249537,6.736966958001855,0.9935483870967742,0.9935483870967742
6495,Public,Lycée Charles et Adrien Dupuy,Auvergne-Rhône-Alpes,formation selective,BTS,6.0,14.0,5,40.0,20.0,40.0,40.0,20.0,0.0,1,Public,Province,1.9459101490553132,2.70805020110221,0.8333333333333334,0.8333333333333334
6496,Public,Lycée Simone Weil,Auvergne-Rhône-Alpes,formation selective,BTS,28.0,5.0,26,16.67,61.54,11.538461538461538,30.76923076923077,26.923076923076923,0.0,1,Public,Province,3.367295829986474,1.791759469228055,0.9285714285714286,0.9285714285714286
6497,Privé sous contrat d'association,Lycée Polyvalent La Chartreuse,Auvergne-Rhône-Alpes,formation selective,BTS,32.0,37.0,34,35.48,5.88,32.35294117647059,26.470588235294116,8.823529411764707,5.882352941176471,1,Privé,Province,3.4965075614664802,3.6375861597263857,1.0625,1.0625
6498,Privé sous contrat d'association,LPO Talensac - Jeanne Bernard,Pays de la Loire,formation selective,BTS,18.0,141.0,19,17.65,57.89,15.789473684210526,36.8421052631579,26.31578947368421,0.0,1,Privé,Province,2.9444389791664403,4.955827057601261,1.0555555555555556,1.0555555555555556
6499,Public,Université de Nantes,Pays de la Loire,formation non selec,Licence,230.0,679.0,176,27.27,72.16,11.931818181818182,15.909090909090908,9.090909090909092,1.7045454545454546,0,Public,Province,5.442417710521793,6.522092798170152,0.7652173913043478,0.7652173913043478
6500,Privé sous contrat d'association,Ecole Sup. ENSEC,Pays de la Loire,formation selective,BTS,18.0,6.0,19,7.14,21.05,5.2631578947368425,42.10526315789474,10.526315789473685,0.0,1,Privé,Province,2.9444389791664403,1.9459101490553132,1.0555555555555556,1.0555555555555556
6501,Public,Lycée Théophile Roussel,Occitanie,formation selective,BTS,15.0,24.0,11,14.29,18.18,9.090909090909092,27.272727272727273,0.0,0.0,1,Public,Province,2.772588722239781,3.2188758248682006,0.7333333333333333,0.7333333333333333
6502,Privé sous contrat d'association,LGT Sainte-Marie,Pays de la Loire,formation selective,BTS,18.0,6.0,21,27.78,52.38,23.80952380952381,19.047619047619047,38.095238095238095,9.523809523809524,1,Privé,Province,2.9444389791664403,1.9459101490553132,1.1666666666666667,1.1666666666666667
6503,Public,Université Angers,Pays de la Loire,formation non selec,Licence,368.0,1487.0,366,22.38,83.61,17.48633879781421,32.513661202185794,22.950819672131146,4.644808743169399,0,Public,Province,5.910796644040527,7.305188215393037,0.9945652173913043,0.9945652173913043
6504,Public,Lycée Maurice Marland,Normandie,formation selective,BTS,16.0,20.0,17,8.33,94.12,5.882352941176471,5.882352941176471,29.41176470588235,23.529411764705884,1,Public,Province,2.833213344056216,3.044522437723423,1.0625,1.0625
6505,Public,Institut Universitaire de Technologie de Reims,Grand Est,formation selective,DUT,130.0,544.0,128,22.64,3.91,18.75,39.84375,17.1875,7.8125,1,Public,Province,4.875197323201151,6.300785794663244,0.9846153846153847,0.9846153846153847
6506,Public,LGT Réaumur,Pays de la Loire,formation selective,BTS,24.0,22.0,21,9.52,0.0,9.523809523809524,42.857142857142854,14.285714285714286,0.0,1,Public,Province,3.2188758248682006,3.1354942159291497,0.875,0.875
6507,Public,Lycée Henri Poincaré,Grand Est,formation selective,CPGE,96.0,541.0,92,7.87,83.7,7.608695652173913,4.3478260869565215,22.82608695652174,69.56521739130434,1,Public,Province,4.574710978503383,6.295266001439646,0.9583333333333334,0.9583333333333334
6508,Public,Lycée Frédéric Chopin,Grand Est,formation selective,BTS,35.0,15.0,35,53.57,77.14,42.857142857142854,22.857142857142858,25.714285714285715,2.857142857142857,1,Public,Province,3.58351893845611,2.772588722239781,1.0,1.0
6509,Public,Lycée Georges de la Tour,Grand Est,formation selective,BTS,24.0,82.0,23,29.41,82.61,21.73913043478261,52.17391304347826,17.391304347826086,4.3478260869565215,1,Public,Province,3.2188758248682006,4.418840607796598,0.9583333333333334,0.9583333333333334
6510,Public,Lycée Henri Loritz,Grand Est,formation selective,BTS,24.0,1.0,22,0.0,9.09,0.0,22.727272727272727,9.090909090909092,0.0,1,Public,Province,3.2188758248682006,0.6931471805599453,0.9166666666666666,0.9166666666666666
6511,Public,I.U.T de Nancy-Brabois - Université de Lorraine,Grand Est,formation selective,DUT,52.0,79.0,45,21.05,44.44,17.77777777777778,20.0,46.666666666666664,17.77777777777778,1,Public,Province,3.970291913552122,4.382026634673881,0.8653846153846154,0.8653846153846154
6512,Public,Université de Lorraine - Site de Nancy,Grand Est,formation non selec,Licence,20.0,92.0,15,25.0,46.67,6.666666666666667,13.333333333333334,0.0,0.0,0,Public,Province,3.044522437723423,4.532599493153256,0.75,0.75
6513,Public,Université de Lorraine - Site de Nancy,Grand Est,formation non selec,Licence,160.0,980.0,148,36.17,70.27,22.972972972972972,22.2972972972973,9.45945945945946,1.3513513513513513,0,Public,Province,5.081404364984463,6.8885724595653635,0.925,0.925
6514,Privé sous contrat d'association,Lycée Saint Michel,Grand Est,formation selective,BTS,15.0,28.0,12,0.0,8.33,0.0,16.666666666666668,8.333333333333334,16.666666666666668,1,Privé,Province,2.772588722239781,3.367295829986474,0.8,0.8
6515,Privé sous contrat d'association,Lycée Charles De Foucauld,Grand Est,formation selective,BTS,24.0,41.0,20,16.67,70.0,10.0,30.0,10.0,0.0,1,Privé,Province,3.2188758248682006,3.7376696182833684,0.8333333333333334,0.8333333333333334
6516,Privé sous contrat d'association,Lycée Charles De Foucauld,Grand Est,formation selective,BTS,35.0,72.0,34,26.32,50.0,14.705882352941176,29.41176470588235,8.823529411764707,0.0,1,Privé,Province,3.58351893845611,4.290459441148391,0.9714285714285714,0.9714285714285714
6517,Public,Lycée Dupuy De Lôme,Bretagne,formation selective,Autre formation,40.0,272.0,40,14.29,40.0,12.5,32.5,17.5,5.0,1,Public,Province,3.713572066704308,5.60947179518496,1.0,1.0
6518,Public,Lycée Joseph Loth,Bretagne,formation selective,BTS,35.0,55.0,34,31.03,55.88,26.470588235294116,41.1764705882353,29.41176470588235,2.9411764705882355,1,Public,Province,3.58351893845611,4.02535169073515,0.9714285714285714,0.9714285714285714
6519,Privé sous contrat d'association,Lycée Notre Dame De La Paix,Bretagne,formation selective,BTS,35.0,43.0,31,26.92,0.0,22.580645161290324,19.35483870967742,19.35483870967742,9.67741935483871,1,Privé,Province,3.58351893845611,3.784189633918261,0.8857142857142857,0.8857142857142857
6520,Public,Université de Bretagne Sud - Site de Vannes,Bretagne,formation selective,CPGE,25.0,110.0,25,4.17,68.0,4.0,48.0,36.0,12.0,1,Public,Province,3.258096538021482,4.709530201312334,1.0,1.0
