,capacite_log_scaled,ran_grp1_log_scaled,taux_remplissage_clipped_scaled,pct_bours_scaled,pct_f_scaled,pct_ab_scaled,pct_b_scaled,pct_tb_scaled,selectivite_bin,statut_Public,zone_Outre-mer / Etranger,zone_Province,filiere_BTS,filiere_CPGE,filiere_DUT,filiere_EFTS,filiere_Ecole d'Ingénieur,filiere_Ecole de Commerce,filiere_IFSI,filiere_Licence,filiere_Licence_Las,filiere_PASS
11639,1.6806748098097626,0.846462208963582,-1.8405223662264303,1.2889773392461288,0.7982005135315495,0.044441983393019524,-0.28991907691845104,-0.30550752755766347,0,True,True,False,False,False,False,False,False,False,False,True,False,False
11640,-1.006739720271525,-0.6182704810406158,-2.323469696906844,-0.700955722525221,1.1887820870681998,0.15128880931215766,2.603046983884883,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
11641,-1.0818612484888588,-1.572212451619943,0.5517516206323642,-0.6388771009645233,0.22264221209485793,0.6267571846523213,1.1456471004235806,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11642,-1.006739720271525,-0.8437508885363304,0.9111542853247652,0.3834268045533853,-0.2301618805160294,1.1616591069100055,-0.8582777393357097,0.15111285032437952,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11643,-1.2484277249744669,-1.125924546135803,-0.34675504109863825,0.92618759673086,1.3338552429532415,-0.4192732410960389,0.0768871858852924,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11644,-0.23688531593853135,0.03835546658552245,0.5517516206323642,-0.09099055104350486,1.3338552429532415,-1.7505846920484973,1.210420428577416,2.670268783037358,1,True,False,True,False,False,False,False,False,False,False,True,False,False
11645,-0.5843250940314938,-0.37702135035130346,-0.18339019351118338,1.5002724640077691,-0.10774583755475899,1.0521762573250995,0.14847875910795294,-0.2616584792661284,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11646,-1.006739720271525,-1.1937616883365043,0.5517516206323642,0.2376274731814719,0.3193576493515523,0.024497242554780634,0.0768871858852924,-0.18160585776978747,1,True,False,False,True,False,False,False,False,False,False,False,False,False
11647,1.016572178866789,1.160447109573083,0.5517516206323642,-0.565407906640395,-0.05634462614560662,0.3203442316553268,0.5303004829621419,0.13526910231989533,0,True,False,True,False,False,False,False,False,False,False,True,False,False
11648,1.9389625364914498,1.4800414821490389,-0.2838595747774684,0.2216806713126688,1.211777365856505,-0.608335222296388,-0.39798946253247297,-0.12310586513784602,0,True,False,False,False,False,False,False,False,False,False,True,False,False
11649,-1.8135489648187595,-1.5108462920088956,0.5517516206323642,-1.5148121464723472,-1.7096375378518263,1.1022255599924848,-1.283352705345256,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
11650,-2.148405056070697,-1.1589501106329547,0.5517516206323642,-1.5148121464723472,-0.35697407971624057,-1.7505846920484973,-1.283352705345256,-0.5618558098774069,1,True,False,False,False,False,False,False,False,False,False,False,False,False
11651,-2.148405056070697,-1.572212451619943,0.5517516206323642,-1.5148121464723472,-1.0333058087840334,-0.4192732410960389,-1.283352705345256,-0.5618558098774069,1,True,False,False,False,False,False,False,False,False,False,False,False,False
11652,-0.9361738913963835,-0.10268378154064446,-0.45906837381501375,-0.37575487012927333,-1.7096375378518263,-1.2385418262975518,0.8093240503940493,-0.12310586513784602,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11653,-1.442875287664888,-0.9326999991028947,1.629959614709567,-1.5148121464723472,-0.8642228765170852,-1.195871587484973,-1.283352705345256,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
11654,-1.2484277249744669,-0.5758029588153762,0.5517516206323642,-1.5148121464723472,1.672021107487138,-1.7505846920484973,0.9837137800389916,1.8147063907952146,1,True,False,False,False,False,False,False,False,False,False,False,False,False
11655,-1.006739720271525,-0.23334873516752305,0.1923489559399632,-1.0768446237184353,-0.2602586424595462,0.15128880931215766,2.117247022731115,-0.1544451469049575,1,True,False,True,False,False,False,False,False,False,False,False,False,False
11656,-0.9361738913963835,-0.7656118089884038,0.5517516206323642,-0.700955722525221,1.0379601114860821,-0.9185150352032109,0.842022124702476,1.9335345008288458,1,True,False,False,False,False,False,False,False,False,False,False,False,False
11657,-1.2484277249744669,-0.7842756476061373,0.5517516206323642,-1.0403947908754567,-1.4279453726950906,1.5776939353326487,0.41694715869292953,-0.5618558098774069,1,True,False,True,False,False,False,False,False,False,False,False,False,False
11658,-1.006739720271525,-0.387161045704965,1.629959614709567,-0.37575487012927333,0.5449142809956613,-0.2713497465457658,0.22802495157757552,-0.24498084978772408,1,False,False,True,False,False,False,False,False,False,False,False,False,False
11659,-0.4872705942023184,-0.14336198159143948,-0.1221283756658878,-1.1349365448119322,0.8668481840319305,0.7852466430990425,0.01211385773145675,-0.5618558098774069,1,False,False,False,False,False,False,False,False,False,False,False,False,False
11660,-0.23688531593853135,-0.7298327519922956,0.5517516206323642,1.9519086740777976,0.9956893784193451,-0.19738799927062925,-1.0566460568068312,-0.5618558098774069,1,True,False,True,True,False,False,False,False,False,False,False,False,False
11665,0.19690114935367273,1.3228732933375396,0.5517516206323642,0.07986804040795621,1.2878646853766318,-0.8428723391263666,0.41694715869292953,0.08629751757876256,1,True,False,True,False,False,False,False,False,False,True,False,False,False
11666,-0.09562374249013464,1.3017134705476294,0.5517516206323642,-0.17471126085472072,1.473179579141207,-0.575898117678681,0.1168942415097204,-0.2263411462530368,1,True,False,True,False,False,False,False,False,False,True,False,False,False
11667,1.24782083380921,1.963740145279577,0.5027421663561279,0.44892259794311196,0.9896023928577348,-0.22385137673604502,-0.34740782605818143,-0.30021593457399903,1,True,False,True,False,False,False,False,False,False,True,False,False,False
11668,0.31953865034491624,1.907500139291208,0.5517516206323642,0.25243521777393196,1.1887820870681998,0.15128880931215766,0.38224716146766036,-0.44545276331385,1,True,False,True,False,False,False,False,False,False,True,False,False,False
11669,-1.006739720271525,-0.04611360200469825,-0.5264563734448388,-0.9452835083008102,0.2628839499743915,2.687120144459698,-0.14981946265313226,-0.5618558098774069,1,False,False,True,False,False,False,False,False,False,False,False,False,False
11670,-0.03094156403332159,-0.41857495141805345,0.40200051034386364,-0.802901348757926,1.382212961581589,-0.2290858909599734,-0.5060727674992284,-0.5618558098774069,1,False,False,True,False,False,False,True,False,False,False,False,False,False
